Colony,ROI,x,y,event,behaviour_type,time_in_video,cut_video_start,time,time_s,cut_video_start_s,time_from_video_start,n_stones,pixel/mm,radius_mm,stone_density,stone_size,notes
R54,2,1365,1143,deposition,deposition,01:22:55,00:00:00,01:22:55,4975,0,4975,52,11.36215,6.600863393,0.379884856,,
R54,2,1365,1143,pick-up,within_ROI,01:23:00,00:00:00,01:23:00,4980,0,4980,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,within_ROI,01:23:08,00:00:00,01:23:08,4988,0,4988,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,deposition,deposition,01:23:45,00:00:00,01:23:45,5025,0,5025,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,pick-up,01:23:51,00:00:00,01:23:51,5031,0,5031,54,11.36215,6.600863393,0.394495812,,
R54,2,1365,1143,pick-up,within_ROI,01:23:57,00:00:00,01:23:57,5037,0,5037,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,within_ROI,01:24:41,00:00:00,01:24:41,5081,0,5081,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,within_ROI,01:25:17,00:00:00,01:25:17,5117,0,5117,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,deposition,deposition,01:25:29,00:00:00,01:25:29,5129,0,5129,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,within_ROI,01:26:30,00:00:00,01:26:30,5190,0,5190,54,11.36215,6.600863393,0.394495812,,
R54,2,1365,1143,pick-up,pick-up,01:27:06,00:00:00,01:27:06,5226,0,5226,54,11.36215,6.600863393,0.394495812,,
R54,2,1365,1143,pick-up,pick-up,01:27:34,00:00:00,01:27:34,5254,0,5254,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,pick-up,pick-up,01:28:13,00:00:00,01:28:13,5293,0,5293,52,11.36215,6.600863393,0.379884856,,
R54,2,1365,1143,pick-up,within_ROI,01:28:33,00:00:00,01:28:33,5313,0,5313,51,11.36215,6.600863393,0.372579378,,
R54,2,1365,1143,pick-up,pick-up,01:29:08,00:00:00,01:29:08,5348,0,5348,51,11.36215,6.600863393,0.372579378,,
R54,2,1365,1143,pick-up,pick-up,01:29:38,00:00:00,01:29:38,5378,0,5378,50,11.36215,6.600863393,0.3652739,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,01:29:59,00:00:00,01:29:59,5399,0,5399,49,11.36215,6.600863393,0.357968422,,
R54,2,1365,1143,pick-up,within_ROI,01:30:19,00:00:00,01:30:19,5419,0,5419,48,11.36215,6.600863393,0.350662944,,
R54,2,1365,1143,pick-up,pick-up,01:30:58,00:00:00,01:30:58,5458,0,5458,48,11.36215,6.600863393,0.350662944,,
R54,2,1365,1143,deposition,deposition,01:31:59,00:00:00,01:31:59,5519,0,5519,47,11.36215,6.600863393,0.343357466,,
R54,2,1365,1143,deposition,deposition,01:33:33,00:00:00,01:33:33,5613,0,5613,48,11.36215,6.600863393,0.350662944,,
R54,2,1365,1143,deposition,deposition,01:34:12,00:00:00,01:34:12,5652,0,5652,49,11.36215,6.600863393,0.357968422,,
R54,2,1365,1143,pick-up,within_ROI,01:34:38,00:00:00,01:34:38,5678,0,5678,50,11.36215,6.600863393,0.3652739,,
R54,2,1365,1143,deposition,deposition,01:35:14,00:00:00,01:35:14,5714,0,5714,50,11.36215,6.600863393,0.3652739,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,01:36:41,00:00:00,01:36:41,5801,0,5801,51,11.36215,6.600863393,0.372579378,,
R54,2,1365,1143,deposition,deposition,01:36:52,00:00:00,01:36:52,5812,0,5812,50,11.36215,6.600863393,0.3652739,,
R54,2,1365,1143,pick-up,within_ROI,01:37:22,00:00:00,01:37:22,5842,0,5842,51,11.36215,6.600863393,0.372579378,,
R54,2,1365,1143,deposition,deposition,01:38:12,00:00:00,01:38:12,5892,0,5892,51,11.36215,6.600863393,0.372579378,,
R54,2,1365,1143,pick-up,within_ROI,01:38:50,00:00:00,01:38:50,5930,0,5930,52,11.36215,6.600863393,0.379884856,,
R54,2,1365,1143,deposition,deposition,01:39:41,00:00:00,01:39:41,5981,0,5981,52,11.36215,6.600863393,0.379884856,,
R54,2,1365,1143,deposition,deposition,01:39:49,00:00:00,01:39:49,5989,0,5989,53,11.36215,6.600863393,0.387190334,,
R54,2,1365,1143,deposition,deposition,01:41:01,00:00:00,01:41:01,6061,0,6061,54,11.36215,6.600863393,0.394495812,,
R54,2,1365,1143,deposition,deposition,01:41:02,00:00:00,01:41:02,6062,0,6062,55,11.36215,6.600863393,0.40180129,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,01:42:32,00:00:00,01:42:32,6152,0,6152,56,11.36215,6.600863393,0.409106768,,
R54,2,1365,1143,deposition,deposition,01:42:47,00:00:00,01:42:47,6167,0,6167,55,11.36215,6.600863393,0.40180129,,
R54,2,1365,1143,deposition,deposition,01:43:07,00:00:00,01:43:07,6187,0,6187,56,11.36215,6.600863393,0.409106768,,
R54,2,1365,1143,pick-up,within_ROI,01:43:27,00:00:00,01:43:27,6207,0,6207,57,11.36215,6.600863393,0.416412246,,
R54,2,1365,1143,deposition,deposition,01:44:12,00:00:00,01:44:12,6252,0,6252,57,11.36215,6.600863393,0.416412246,,
R54,2,1365,1143,deposition,deposition,01:45:37,00:00:00,01:45:37,6337,0,6337,58,11.36215,6.600863393,0.423717724,,
R54,2,1365,1143,deposition,deposition,01:45:47,00:00:00,01:45:47,6347,0,6347,59,11.36215,6.600863393,0.431023202,,
R54,2,1365,1143,deposition,deposition,01:46:18,00:00:00,01:46:18,6378,0,6378,60,11.36215,6.600863393,0.43832868,,
R54,2,1365,1143,deposition,deposition,01:47:11,00:00:00,01:47:11,6431,0,6431,61,11.36215,6.600863393,0.445634158,,
R54,2,1365,1143,deposition,deposition,01:48:01,00:00:00,01:48:01,6481,0,6481,62,11.36215,6.600863393,0.452939636,,
R54,2,1365,1143,deposition,deposition,01:48:40,00:00:00,01:48:40,6520,0,6520,63,11.36215,6.600863393,0.460245114,,
R54,2,1365,1143,deposition,deposition,01:49:18,00:00:00,01:49:18,6558,0,6558,64,11.36215,6.600863393,0.467550592,,
R54,2,1365,1143,deposition,deposition,01:49:58,00:00:00,01:49:58,6598,0,6598,65,11.36215,6.600863393,0.47485607,,
R54,2,1365,1143,deposition,deposition,01:50:33,00:00:00,01:50:33,6633,0,6633,66,11.36215,6.600863393,0.482161548,,
R54,2,1365,1143,pick-up,within_ROI,01:51:55,00:00:00,01:51:55,6715,0,6715,67,11.36215,6.600863393,0.489467026,,
R54,2,1365,1143,deposition,deposition,01:52:08,00:00:00,01:52:08,6728,0,6728,68,11.36215,6.600863393,0.496772504,,
R54,2,1365,1143,deposition,deposition,01:52:13,00:00:00,01:52:13,6733,0,6733,69,11.36215,6.600863393,0.504077982,,
R54,2,1365,1143,deposition,deposition,01:52:32,00:00:00,01:52:32,6752,0,6752,70,11.36215,6.600863393,0.51138346,,
R54,2,1365,1143,deposition,deposition,01:52:54,00:00:00,01:52:54,6774,0,6774,71,11.36215,6.600863393,0.518688938,,
R54,2,1365,1143,deposition,deposition,01:53:41,00:00:00,01:53:41,6821,0,6821,72,11.36215,6.600863393,0.525994416,,
R54,2,1365,1143,deposition,deposition,01:53:52,00:00:00,01:53:52,6832,0,6832,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,pick-up,within_ROI,01:54:26,00:00:00,01:54:26,6866,0,6866,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,pick-up,within_ROI,01:55:32,00:00:00,01:55:32,6932,0,6932,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,pick-up,within_ROI,01:55:57,00:00:00,01:55:57,6957,0,6957,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,01:57:05,00:00:00,01:57:05,7025,0,7025,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,deposition,deposition,01:57:57,00:00:00,01:57:57,7077,0,7077,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,02:00:24,00:00:00,02:00:24,7224,0,7224,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,deposition,deposition,02:01:42,00:00:00,02:01:42,7302,0,7302,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,stone_pushed_into_frame,,02:02:04,00:00:00,02:02:04,7324,0,7324,77,11.36215,6.600863393,0.562521806,,
R54,2,1365,1143,deposition,deposition,02:03:43,00:00:00,02:03:43,7423,0,7423,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,deposition,deposition,02:07:49,00:00:00,02:07:49,7669,0,7669,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,pick-up,02:08:05,00:00:00,02:08:05,7685,0,7685,80,11.36215,6.600863393,0.58443824,,
R54,2,1365,1143,deposition,deposition,02:09:58,00:00:00,02:09:58,7798,0,7798,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,deposition,deposition,02:11:37,00:00:00,02:11:37,7897,0,7897,80,11.36215,6.600863393,0.58443824,,
R54,2,1365,1143,deposition,deposition,02:11:59,00:00:00,02:11:59,7919,0,7919,81,11.36215,6.600863393,0.591743718,,
R54,2,1365,1143,deposition,deposition,02:13:59,00:00:00,02:13:59,8039,0,8039,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,deposition,deposition,02:14:58,00:00:00,02:14:58,8098,0,8098,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,deposition,deposition,02:20:22,00:00:00,02:20:22,8422,0,8422,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,02:26:05,00:00:00,02:26:05,8765,0,8765,85,11.36215,6.600863393,0.62096563,,
R54,2,1365,1143,deposition,deposition,02:31:56,00:00:00,02:31:56,9116,0,9116,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,pick-up,pick-up,02:32:41,00:00:00,02:32:41,9161,0,9161,85,11.36215,6.600863393,0.62096563,,
R54,2,1365,1143,deposition,deposition,02:37:00,00:00:00,02:37:00,9420,0,9420,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,pick-up,pick-up,02:41:28,00:00:00,02:41:28,9688,0,9688,85,11.36215,6.600863393,0.62096563,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,02:42:48,00:00:00,02:42:48,9768,0,9768,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,pick-up,pick-up,02:43:16,00:00:00,02:43:16,9796,0,9796,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,02:44:05,00:00:00,02:44:05,9845,0,9845,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,deposition,deposition,02:44:16,00:00:00,02:44:16,9856,0,9856,81,11.36215,6.600863393,0.591743718,,
R54,2,1365,1143,deposition,deposition,02:44:47,00:00:00,02:44:47,9887,0,9887,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,deposition,deposition,02:44:48,00:00:00,02:44:48,9888,0,9888,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,02:47:28,00:00:00,02:47:28,10048,0,10048,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,deposition,deposition,02:48:25,00:00:00,02:48:25,10105,0,10105,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,pick-up,pick-up,02:49:14,00:00:00,02:49:14,10154,0,10154,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,deposition,deposition,02:55:46,00:00:00,02:55:46,10546,0,10546,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,pick-up,pick-up,02:56:32,00:00:00,02:56:32,10592,0,10592,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,pick-up,within_ROI,02:59:49,00:00:00,02:59:49,10789,0,10789,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,pick-up,pick-up,03:04:10,00:00:00,03:04:10,11050,0,11050,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,pick-up,within_ROI,03:05:09,00:00:00,03:05:09,11109,0,11109,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,pick-up,pick-up,03:05:29,00:00:00,03:05:29,11129,0,11129,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,pick-up,pick-up,03:05:51,00:00:00,03:05:51,11151,0,11151,81,11.36215,6.600863393,0.591743718,,
R54,2,1365,1143,pick-up,pick-up,03:06:25,00:00:00,03:06:25,11185,0,11185,80,11.36215,6.600863393,0.58443824,,
R54,2,1365,1143,pick-up,pick-up,03:06:46,00:00:00,03:06:46,11206,0,11206,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,deposition,deposition,03:07:02,00:00:00,03:07:02,11222,0,11222,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,pick-up,within_ROI,03:07:27,00:00:00,03:07:27,11247,0,11247,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,within_ROI,03:09:14,00:00:00,03:09:14,11354,0,11354,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,pick-up,03:09:41,00:00:00,03:09:41,11381,0,11381,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,pick-up,03:10:25,00:00:00,03:10:25,11425,0,11425,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,pick-up,within_ROI,03:11:06,00:00:00,03:11:06,11466,0,11466,77,11.36215,6.600863393,0.562521806,,
R54,2,1365,1143,deposition,deposition,03:11:33,00:00:00,03:11:33,11493,0,11493,77,11.36215,6.600863393,0.562521806,,
R54,2,1365,1143,deposition,deposition,03:12:41,00:00:00,03:12:41,11561,0,11561,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,pick-up,pick-up,03:12:49,00:00:00,03:12:49,11569,0,11569,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,pick-up,03:14:07,00:00:00,03:14:07,11647,0,11647,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,pick-up,pick-up,03:15:06,00:00:00,03:15:06,11706,0,11706,77,11.36215,6.600863393,0.562521806,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,03:17:05,00:00:00,03:17:05,11825,0,11825,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,pick-up,pick-up,03:19:12,00:00:00,03:19:12,11952,0,11952,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,pick-up,pick-up,03:19:33,00:00:00,03:19:33,11973,0,11973,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,03:19:36,00:00:00,03:19:36,11976,0,11976,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,pick-up,within_ROI,03:19:48,00:00:00,03:19:48,11988,0,11988,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,pick-up,pick-up,03:19:55,00:00:00,03:19:55,11995,0,11995,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,pick-up,pick-up,03:20:21,00:00:00,03:20:21,12021,0,12021,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,deposition,deposition,03:20:48,00:00:00,03:20:48,12048,0,12048,72,11.36215,6.600863393,0.525994416,,
R54,2,1365,1143,pick-up,within_ROI,03:21:17,00:00:00,03:21:17,12077,0,12077,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,deposition,deposition,03:26:06,00:00:00,03:26:06,12366,0,12366,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,pick-up,pick-up,03:23:28,00:00:00,03:23:28,12208,0,12208,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,pick-up,pick-up,03:24:03,00:00:00,03:24:03,12243,0,12243,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,deposition,deposition,03:24:23,00:00:00,03:24:23,12263,0,12263,72,11.36215,6.600863393,0.525994416,,
R54,2,1365,1143,deposition,deposition,03:25:39,00:00:00,03:25:39,12339,0,12339,73,11.36215,6.600863393,0.533299894,,
R54,2,1365,1143,pick-up,within_ROI,03:25:59,00:00:00,03:25:59,12359,0,12359,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,03:29:12,00:00:00,03:29:12,12552,0,12552,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,03:29:59,00:00:00,03:29:59,12599,0,12599,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,pick-up,within_ROI,03:30:04,00:00:00,03:30:04,12604,0,12604,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,pick-up,pick-up,03:30:32,00:00:00,03:30:32,12632,0,12632,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,03:30:39,00:00:00,03:30:39,12639,0,12639,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,deposition,deposition,03:31:14,00:00:00,03:31:14,12674,0,12674,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,03:31:24,00:00:00,03:31:24,12684,0,12684,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,pick-up,pick-up,03:32:14,00:00:00,03:32:14,12734,0,12734,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,deposition,deposition,00:00:57,03:33:02,03:33:59,12839,12782,57,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,00:01:47,03:33:02,03:34:49,12889,12782,107,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,00:03:29,03:33:02,03:36:31,12991,12782,209,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,deposition,deposition,00:03:43,03:33:02,03:36:45,13005,12782,223,74,11.36215,6.600863393,0.540605372,,
R54,2,1365,1143,deposition,deposition,00:03:57,03:33:02,03:36:59,13019,12782,237,75,11.36215,6.600863393,0.54791085,,
R54,2,1365,1143,deposition,deposition,00:09:18,03:33:02,03:42:20,13340,12782,558,76,11.36215,6.600863393,0.555216328,,
R54,2,1365,1143,deposition,deposition,00:09:20,03:33:02,03:42:22,13342,12782,560,77,11.36215,6.600863393,0.562521806,,
R54,2,1365,1143,deposition,deposition,00:09:52,03:33:02,03:42:54,13374,12782,592,78,11.36215,6.600863393,0.569827284,,
R54,2,1365,1143,deposition,deposition,00:12:29,03:33:02,03:45:31,13531,12782,749,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,pick-up,pick-up,00:12:49,03:33:02,03:45:51,13551,12782,769,80,11.36215,6.600863393,0.58443824,,
R54,2,1365,1143,deposition,deposition,00:14:29,03:33:02,03:47:31,13651,12782,869,79,11.36215,6.600863393,0.577132762,,
R54,2,1365,1143,deposition,deposition,00:17:09,03:33:02,03:50:11,13811,12782,1029,80,11.36215,6.600863393,0.58443824,,
R54,2,1365,1143,deposition,deposition,00:20:18,03:33:02,03:53:20,14000,12782,1218,81,11.36215,6.600863393,0.591743718,,
R54,2,1365,1143,deposition,deposition,00:22:21,03:33:02,03:55:23,14123,12782,1341,82,11.36215,6.600863393,0.599049196,,
R54,2,1365,1143,deposition,deposition,00:22:31,03:33:02,03:55:33,14133,12782,1351,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,deposition,deposition,00:24:16,03:33:02,03:57:18,14238,12782,1456,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,pick-up,pick-up,00:25:02,03:33:02,03:58:04,14284,12782,1502,85,11.36215,6.600863393,0.62096563,,
R54,2,1365,1143,stone_pushed_out_of_frame ,,00:26:19,03:33:02,03:59:21,14361,12782,1579,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,deposition,deposition,00:27:51,03:33:02,04:00:53,14453,12782,1671,83,11.36215,6.600863393,0.606354674,,
R54,2,1365,1143,deposition,deposition,00:28:07,03:33:02,04:01:09,14469,12782,1687,84,11.36215,6.600863393,0.613660152,,
R54,2,1365,1143,deposition,deposition,00:28:59,03:33:02,04:02:01,14521,12782,1739,85,11.36215,6.600863393,0.62096563,,
R54,2,1365,1143,deposition,deposition,00:29:57,03:33:02,04:02:59,14579,12782,1797,86,11.36215,6.600863393,0.628271108,,
R54,2,1365,1143,deposition,deposition,00:30:34,03:33:02,04:03:36,14616,12782,1834,87,11.36215,6.600863393,0.635576586,,
R54,2,1365,1143,deposition,deposition,00:31:08,03:33:02,04:04:10,14650,12782,1868,88,11.36215,6.600863393,0.642882064,,
R54,2,1365,1143,deposition,deposition,00:31:46,03:33:02,04:04:48,14688,12782,1906,89,11.36215,6.600863393,0.650187542,,
