"Colony","ROI","x","y","event","behaviour_type","time_in_video","cut_video_start","time","time_s","cut_video_start_s","time_from_video_start","n_stones","pixel/mm","radius_mm","stone_density","stone_size","notes","cluster_area_1.5-ant","standardised_cluster_area_1.5-ant","n_ants_in_cluster_1.5-ant","standardised_n_ants_in_cluster_1.5-ant","X_centroid_1.5-ant","Y_centroid_1.5-ant","cluster_density_1.5-ant","measurer","normalised time"
"R5","1",795,807,"deposition","deposition",00:08:33,03:33:02,03:41:35,13295,12782,513,53,11.54,6.499133449,0.399406463,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9353
"R5","1",795,807,"pushed_out_of_frame",NA,00:09:37,03:33:02,03:42:39,13359,12782,577,54,11.54,6.499133449,0.406942434,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9417
"R5","1",795,807,"pick-up","pick-up",00:09:49,03:33:02,03:42:51,13371,12782,589,53,11.54,6.499133449,0.399406463,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9429
"R5","1",795,807,"deposition","deposition",00:11:46,03:33:02,03:44:48,13488,12782,706,52,11.54,6.499133449,0.391870492,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9546
"R5","1",795,807,"pick-up","pick-up",00:13:08,03:33:02,03:46:10,13570,12782,788,53,11.54,6.499133449,0.399406463,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9628
"R5","1",795,807,"deposition","deposition",00:13:08,03:33:02,03:46:10,13570,12782,788,52,11.54,6.499133449,0.391870492,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9628
"R5","1",795,807,"deposition","deposition",00:14:59,03:33:02,03:48:01,13681,12782,899,53,11.54,6.499133449,0.399406463,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9739
"R5","1",795,807,"pushed_out_of_frame",NA,00:15:09,03:33:02,03:48:11,13691,12782,909,54,11.54,6.499133449,0.406942434,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9749
"R5","1",795,807,"pushed_out_of_frame",NA,00:15:15,03:33:02,03:48:17,13697,12782,915,53,11.54,6.499133449,0.399406463,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9755
"R5","1",795,807,"pick-up","pick-up",00:15:16,03:33:02,03:48:18,13698,12782,916,52,11.54,6.499133449,0.391870492,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9756
"R5","1",795,807,"pick-up","pick-up",00:16:25,03:33:02,03:49:27,13767,12782,985,51,11.54,6.499133449,0.384334521,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9825
"R5","1",795,807,"deposition","deposition",00:16:52,03:33:02,03:49:54,13794,12782,1012,50,11.54,6.499133449,0.37679855,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9852
"R5","1",795,807,"deposition","deposition",00:16:56,03:33:02,03:49:58,13798,12782,1016,51,11.54,6.499133449,0.384334521,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9856
"R5","1",795,807,"deposition","deposition",00:18:31,03:33:02,03:51:33,13893,12782,1111,52,11.54,6.499133449,0.391870492,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9951
"R5","1",795,807,"deposition","deposition",00:18:52,03:33:02,03:51:54,13914,12782,1132,53,11.54,6.499133449,0.399406463,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9972
"R5","1",795,807,"deposition","deposition",00:24:02,03:33:02,03:57:04,14224,12782,1442,54,11.54,6.499133449,0.406942434,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10282
"R5","1",795,807,"pushed_out_of_frame",NA,00:27:15,03:33:02,04:00:17,14417,12782,1635,55,11.54,6.499133449,0.414478405,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10475
"R5","1",795,807,"pick-up","pick-up",00:27:40,03:33:02,04:00:42,14442,12782,1660,54,11.54,6.499133449,0.406942434,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10500
"R5","1",795,807,"deposition","deposition",00:31:33,03:33:02,04:04:35,14675,12782,1893,53,11.54,6.499133449,0.399406463,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10733
"R5","1",795,807,"pick-up","pick-up",00:35:36,03:33:02,04:08:38,14918,12782,2136,54,11.54,6.499133449,0.406942434,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10976
"R5","1",795,807,"deposition","deposition",00:36:06,03:33:02,04:09:08,14948,12782,2166,53,11.54,6.499133449,0.399406463,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11006
"R5","1",795,807,"pick-up","within_ROI",00:37:49,03:33:02,04:10:51,15051,12782,2269,54,11.54,6.499133449,0.406942434,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11109
"R5","1",795,807,"pushed_out_of_frame",NA,00:39:17,03:33:02,04:12:19,15139,12782,2357,54,11.54,6.499133449,0.406942434,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11197
"R5","1",795,807,"pick-up","pick-up",00:39:18,03:33:02,04:12:20,15140,12782,2358,53,11.54,6.499133449,0.399406463,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11198
"R5","1",795,807,"deposition","deposition",00:39:22,03:33:02,04:12:24,15144,12782,2362,52,11.54,6.499133449,0.391870492,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11202
"R5","1",795,807,"pushed_out_of_frame",NA,00:41:41,03:33:02,04:14:43,15283,12782,2501,53,11.54,6.499133449,0.399406463,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11341
"R5","1",795,807,"deposition","deposition",00:45:00,03:33:02,04:18:02,15482,12782,2700,52,11.54,6.499133449,0.391870492,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11540
"R5","1",795,807,"pushed_into_frame",NA,00:45:03,03:33:02,04:18:05,15485,12782,2703,53,11.54,6.499133449,0.399406463,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11543
"R5","1",795,807,"pick-up","pick-up",00:45:13,03:33:02,04:18:15,15495,12782,2713,54,11.54,6.499133449,0.406942434,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11553
"R5","1",795,807,"deposition","deposition",00:45:36,03:33:02,04:18:38,15518,12782,2736,53,11.54,6.499133449,0.399406463,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11576
"R5","1",795,807,"pushed_out_of_frame",NA,00:45:38,03:33:02,04:18:40,15520,12782,2738,54,11.54,6.499133449,0.406942434,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11578
"R5","1",795,807,"pick-up","within_ROI",00:46:43,03:33:02,04:19:45,15585,12782,2803,53,11.54,6.499133449,0.399406463,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11643
"R5","1",795,807,"pushed_into_frame",NA,00:46:37,03:33:02,04:19:39,15579,12782,2797,53,11.54,6.499133449,0.399406463,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11637
"R5","1",795,807,"deposition","deposition",00:46:37,03:33:02,04:19:39,15579,12782,2797,54,11.54,6.499133449,0.406942434,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11637
"R5","1",795,807,"pick-up","pick-up",00:47:00,03:33:02,04:20:02,15602,12782,2820,55,11.54,6.499133449,0.414478405,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11660
"R5","1",795,807,"deposition","deposition",00:47:27,03:33:02,04:20:29,15629,12782,2847,54,11.54,6.499133449,0.406942434,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11687
"R5","1",795,807,"deposition","deposition",00:50:57,03:33:02,04:23:59,15839,12782,3057,55,11.54,6.499133449,0.414478405,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11897
"R5","1",795,807,"deposition","deposition",00:52:09,03:33:02,04:25:11,15911,12782,3129,56,11.54,6.499133449,0.422014376,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11969
"R5","1",795,807,"pushed_into_frame",NA,00:54:24,03:33:02,04:27:26,16046,12782,3264,57,11.54,6.499133449,0.429550347,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",12104
"R5","1",795,807,"deposition","deposition",00:52:28,03:33:02,04:25:30,15930,12782,3148,58,11.54,6.499133449,0.437086318,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",11988
"R5","1",795,807,"deposition","deposition",00:54:29,03:33:02,04:27:31,16051,12782,3269,59,11.54,6.499133449,0.444622289,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",12109
"R5","1",795,807,"pushed_out_of_frame",NA,00:54:41,03:33:02,04:27:43,16063,12782,3281,60,11.54,6.499133449,0.45215826,NA,NA,2253.434329995,0.130502262921628,53,-0.0978068528960437,969.461,1012.674,0.0235196558845883,"1",12121
"R5","1",795,807,"deposition","deposition",00:57:30,03:33:02,04:30:32,16232,12782,3450,59,11.54,6.499133449,0.444622289,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12290
"R5","1",795,807,"deposition","deposition",00:57:35,03:33:02,04:30:37,16237,12782,3455,60,11.54,6.499133449,0.45215826,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12295
"R5","1",795,807,"deposition","deposition",00:58:36,03:33:02,04:31:38,16298,12782,3516,61,11.54,6.499133449,0.459694231,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12356
"R5","1",795,807,"deposition","deposition",01:01:54,03:33:02,04:34:56,16496,12782,3714,62,11.54,6.499133449,0.467230202,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12554
"R5","1",795,807,"deposition","deposition",01:03:05,03:33:02,04:36:07,16567,12782,3785,63,11.54,6.499133449,0.474766173,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12625
"R5","1",795,807,"deposition","deposition",01:03:11,03:33:02,04:36:13,16573,12782,3791,64,11.54,6.499133449,0.482302144,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12631
"R5","1",795,807,"deposition","deposition",01:03:45,03:33:02,04:36:47,16607,12782,3825,65,11.54,6.499133449,0.489838115,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12665
"R5","1",795,807,"deposition","deposition",01:07:30,03:33:02,04:40:32,16832,12782,4050,66,11.54,6.499133449,0.497374086,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12890
"R5","1",795,807,"deposition","deposition",01:08:04,03:33:02,04:41:06,16866,12782,4084,67,11.54,6.499133449,0.504910057,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",12924
"R5","1",795,807,"pushed_out_of_frame",NA,01:09:53,03:33:02,04:42:55,16975,12782,4193,68,11.54,6.499133449,0.512446028,NA,NA,2160.50867889949,-0.494457582751665,53,-0.0978068528960437,969.318,1012.522,0.0245312599378203,"1",13033
"R5","1",795,807,"deposition","deposition",01:11:00,03:33:02,04:44:02,17042,12782,4260,67,11.54,6.499133449,0.504910057,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13100
"R5","1",795,807,"deposition","deposition",01:12:06,03:33:02,04:45:08,17108,12782,4326,68,11.54,6.499133449,0.512446028,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13166
"R5","1",795,807,"pushed_out_of_frame",NA,01:13:34,03:33:02,04:46:36,17196,12782,4414,69,11.54,6.499133449,0.519981999,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13254
"R5","1",795,807,"deposition","deposition",01:13:58,03:33:02,04:47:00,17220,12782,4438,68,11.54,6.499133449,0.512446028,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13278
"R5","1",795,807,"pick-up","pick-up",01:14:31,03:33:02,04:47:33,17253,12782,4471,69,11.54,6.499133449,0.519981999,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13311
"R5","1",795,807,"pushed_out_of_frame",NA,01:15:57,03:33:02,04:48:59,17339,12782,4557,68,11.54,6.499133449,0.512446028,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13397
"R5","1",795,807,"pick-up","within_ROI",01:15:58,03:33:02,04:49:00,17340,12782,4558,67,11.54,6.499133449,0.504910057,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13398
"R5","1",795,807,"deposition","deposition",01:17:19,03:33:02,04:50:21,17421,12782,4639,67,11.54,6.499133449,0.504910057,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13479
"R5","1",795,807,"pick-up","pick-up",01:17:27,03:33:02,04:50:29,17429,12782,4647,68,11.54,6.499133449,0.512446028,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13487
"R5","1",795,807,"deposition","deposition",01:19:21,03:33:02,04:52:23,17543,12782,4761,67,11.54,6.499133449,0.504910057,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13601
"R5","1",795,807,"pushed_out_of_frame",NA,01:23:04,03:33:02,04:56:06,17766,12782,4984,68,11.54,6.499133449,0.512446028,NA,NA,2202.74992815798,-0.210369343321368,55,0.279448151131553,976.811,1014.435,0.0249687898280823,"1",13824
"R5","1",795,807,"pushed_out_of_frame",NA,01:25:51,03:33:02,04:58:53,17933,12782,5151,67,11.54,6.499133449,0.504910057,NA,NA,2279.66851063921,0.306936964142308,60,1.22258566120055,973.182,1027.313,0.0263196160845228,"1",13991
"R5","1",795,807,"deposition","deposition",01:29:48,03:33:02,05:02:50,18170,12782,5388,66,11.54,6.499133449,0.497374086,NA,NA,2279.66851063921,0.306936964142308,60,1.22258566120055,973.182,1027.313,0.0263196160845228,"1",14228
"R5","1",795,807,"deposition","deposition",01:30:16,03:33:02,05:03:18,18198,12782,5416,67,11.54,6.499133449,0.504910057,NA,NA,2279.66851063921,0.306936964142308,60,1.22258566120055,973.182,1027.313,0.0263196160845228,"1",14256
"R5","1",795,807,"pick-up","within_ROI",01:37:16,03:33:02,05:10:18,18618,12782,5836,68,11.54,6.499133449,0.512446028,NA,NA,2279.66851063921,0.306936964142308,60,1.22258566120055,973.182,1027.313,0.0263196160845228,"1",14676
"R5","1",795,807,"pick-up","pick-up",01:37:55,03:33:02,05:10:57,18657,12782,5875,68,11.54,6.499133449,0.512446028,NA,NA,2279.66851063921,0.306936964142308,60,1.22258566120055,973.182,1027.313,0.0263196160845228,"1",14715
"R5","1",795,807,"pick-up","pick-up",01:43:17,03:33:02,05:16:19,18979,12782,6197,67,11.54,6.499133449,0.504910057,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15037
"R5","1",795,807,"deposition","deposition",01:43:47,03:33:02,05:16:49,19009,12782,6227,66,11.54,6.499133449,0.497374086,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15067
"R5","1",795,807,"pushed_into_frame",NA,01:45:00,03:33:02,05:18:02,19082,12782,6300,67,11.54,6.499133449,0.504910057,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15140
"R5","1",795,807,"deposition","deposition",01:45:00,03:33:02,05:18:02,19082,12782,6300,68,11.54,6.499133449,0.512446028,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15140
"R5","1",795,807,"pick-up","pick-up",01:51:50,03:33:02,05:24:52,19492,12782,6710,69,11.54,6.499133449,0.519981999,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15550
"R5","1",795,807,"pick-up","pick-up",01:53:36,03:33:02,05:26:38,19598,12782,6816,68,11.54,6.499133449,0.512446028,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15656
"R5","1",795,807,"pushed_out_of_frame",NA,01:54:48,03:33:02,05:27:50,19670,12782,6888,67,11.54,6.499133449,0.504910057,NA,NA,2253.70025158627,0.132290685329023,57,0.65670315515915,982.487,1014.99,0.0252917396445604,"1",15728
"R5","1",795,807,"deposition","deposition",01:55:15,03:33:02,05:28:17,19697,12782,6915,66,11.54,6.499133449,0.497374086,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",15755
"R5","1",795,807,"deposition","deposition",01:58:50,03:33:02,05:31:52,19912,12782,7130,67,11.54,6.499133449,0.504910057,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",15970
"R5","1",795,807,"pushed_out_of_frame",NA,02:00:22,03:33:02,05:33:24,20004,12782,7222,68,11.54,6.499133449,0.512446028,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16062
"R5","1",795,807,"deposition","deposition",02:04:38,03:33:02,05:37:40,20260,12782,7478,67,11.54,6.499133449,0.504910057,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16318
"R5","1",795,807,"deposition","deposition",02:05:35,03:33:02,05:38:37,20317,12782,7535,68,11.54,6.499133449,0.512446028,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16375
"R5","1",795,807,"pick-up","within_ROI",02:06:32,03:33:02,05:39:34,20374,12782,7592,69,11.54,6.499133449,0.519981999,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16432
"R5","1",795,807,"pick-up","pick-up",02:07:13,03:33:02,05:40:15,20415,12782,7633,69,11.54,6.499133449,0.519981999,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16473
"R5","1",795,807,"pick-up","within_ROI",02:07:59,03:33:02,05:41:01,20461,12782,7679,68,11.54,6.499133449,0.512446028,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16519
"R5","1",795,807,"deposition","deposition",02:08:26,03:33:02,05:41:28,20488,12782,7706,68,11.54,6.499133449,0.512446028,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16546
"R5","1",795,807,"pushed_into_frame",NA,02:09:51,03:33:02,05:42:53,20573,12782,7791,69,11.54,6.499133449,0.519981999,NA,NA,2218.83322500813,-0.102203141644101,53,-0.0978068528960437,982.636,1004.293,0.0238864279670256,"1",16631
"R5","1",795,807,"deposition","deposition",02:19:41,03:33:02,05:52:43,21163,12782,8381,70,11.54,6.499133449,0.52751797,NA,NA,2168.07702012636,-0.443557650285339,55,0.279448151131553,990.639,1017.545,0.0253681024656562,"1",17221
"R5","3",795,807,"deposition","deposition",00:01:13,03:33:02,03:34:15,12855,12782,73,64,11.54,6.499133449,0.482302144,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",8913
"R5","3",795,807,"deposition","deposition",00:01:50,03:33:02,03:34:52,12892,12782,110,65,11.54,6.499133449,0.489838115,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",8950
"R5","3",795,807,"pick-up","pick-up",00:02:29,03:33:02,03:35:31,12931,12782,149,66,11.54,6.499133449,0.497374086,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",8989
"R5","3",795,807,"pick-up","pick-up",00:03:07,03:33:02,03:36:09,12969,12782,187,65,11.54,6.499133449,0.489838115,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9027
"R5","3",795,807,"deposition","deposition",00:05:28,03:33:02,03:38:30,13110,12782,328,64,11.54,6.499133449,0.482302144,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9168
"R5","3",795,807,"pick-up","pick-up",00:05:40,03:33:02,03:38:42,13122,12782,340,65,11.54,6.499133449,0.489838115,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9180
"R5","3",795,807,"deposition","deposition",00:05:45,03:33:02,03:38:47,13127,12782,345,64,11.54,6.499133449,0.482302144,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9185
"R5","3",795,807,"deposition","deposition",00:07:50,03:33:02,03:40:52,13252,12782,470,65,11.54,6.499133449,0.489838115,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9310
"R5","3",795,807,"deposition","deposition",00:08:54,03:33:02,03:41:56,13316,12782,534,66,11.54,6.499133449,0.497374086,NA,NA,2074.95489782308,-1.06983883849686,49,-0.852316860951237,982.105,1005.549,0.023614971126075,"1",9374
"R5","3",795,807,"deposition","deposition",00:15:20,03:33:02,03:48:22,13702,12782,920,67,11.54,6.499133449,0.504910057,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9760
"R5","3",795,807,"pick-up","pick-up",00:18:15,03:33:02,03:51:17,13877,12782,1095,68,11.54,6.499133449,0.512446028,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9935
"R5","3",795,807,"deposition","deposition",00:18:18,03:33:02,03:51:20,13880,12782,1098,67,11.54,6.499133449,0.504910057,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",9938
"R5","3",795,807,"deposition","deposition",00:21:05,03:33:02,03:54:07,14047,12782,1265,68,11.54,6.499133449,0.512446028,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10105
"R5","3",795,807,"deposition","deposition",00:21:33,03:33:02,03:54:35,14075,12782,1293,69,11.54,6.499133449,0.519981999,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10133
"R5","3",795,807,"pushed_into_frame",NA,00:21:45,03:33:02,03:54:47,14087,12782,1305,70,11.54,6.499133449,0.52751797,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10145
"R5","3",795,807,"deposition","deposition",00:23:05,03:33:02,03:56:07,14167,12782,1385,71,11.54,6.499133449,0.535053941,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10225
"R5","3",795,807,"pick-up","within_ROI",00:24:54,03:33:02,03:57:56,14276,12782,1494,72,11.54,6.499133449,0.542589912,NA,NA,2127.05710746092,-0.719431943192679,47,-1.22957186497883,987.129,1012.668,0.0220962567648709,"1",10334
"R5","3",795,807,"pick-up","pick-up",00:26:11,03:33:02,03:59:13,14353,12782,1571,72,11.54,6.499133449,0.542589912,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10411
"R5","3",795,807,"pick-up","pick-up",00:27:28,03:33:02,04:00:30,14430,12782,1648,71,11.54,6.499133449,0.535053941,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10488
"R5","3",795,807,"pick-up","pick-up",00:27:46,03:33:02,04:00:48,14448,12782,1666,70,11.54,6.499133449,0.52751797,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10506
"R5","3",795,807,"pick-up","pick-up",00:28:31,03:33:02,04:01:33,14493,12782,1711,69,11.54,6.499133449,0.519981999,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10551
"R5","3",795,807,"deposition","deposition",00:31:35,03:33:02,04:04:37,14677,12782,1895,68,11.54,6.499133449,0.512446028,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10735
"R5","3",795,807,"pick-up","pick-up",00:31:58,03:33:02,04:05:00,14700,12782,1918,69,11.54,6.499133449,0.519981999,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",10758
"R5","3",795,807,"pick-up","pick-up",00:37:21,03:33:02,04:10:23,15023,12782,2241,68,11.54,6.499133449,0.512446028,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11081
"R5","3",795,807,"pushed_into_frame",NA,00:38:11,03:33:02,04:11:13,15073,12782,2291,67,11.54,6.499133449,0.504910057,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11131
"R5","3",795,807,"deposition","deposition",00:38:26,03:33:02,04:11:28,15088,12782,2306,68,11.54,6.499133449,0.512446028,NA,NA,2195.99862914347,-0.255774360563246,59,1.03395815918675,967.807,1007.397,0.0268670477371894,"1",11146
